Avg time,Semaphore,Simulation Type,Emergency Prob.,Pedestrian Prob.,Exit Rate
9,17,CONSENSUAL_AGENTS,0.025689147455850617,0.7796836679335684,4
7,3,CONSENSUAL_AGENTS,0.025689147455850617,0.7796836679335684,4
8,4,CONSENSUAL_AGENTS,0.025689147455850617,0.7796836679335684,4
9,6,CONSENSUAL_AGENTS,0.025689147455850617,0.7796836679335684,4
9,8,CONSENSUAL_AGENTS,0.025689147455850617,0.7796836679335684,4
8,10,CONSENSUAL_AGENTS,0.025689147455850617,0.7796836679335684,4
8,11,CONSENSUAL_AGENTS,0.025689147455850617,0.7796836679335684,4
6,12,CONSENSUAL_AGENTS,0.025689147455850617,0.7796836679335684,4
8,13,CONSENSUAL_AGENTS,0.025689147455850617,0.7796836679335684,4
6,14,CONSENSUAL_AGENTS,0.025689147455850617,0.7796836679335684,4
8,15,CONSENSUAL_AGENTS,0.025689147455850617,0.7796836679335684,4
8,1,SMART_AGENTS,0.44537813118309716,0.7211321180220693,4
8,17,SMART_AGENTS,0.44537813118309716,0.7211321180220693,4
8,3,SMART_AGENTS,0.44537813118309716,0.7211321180220693,4
9,4,SMART_AGENTS,0.44537813118309716,0.7211321180220693,4
8,6,SMART_AGENTS,0.44537813118309716,0.7211321180220693,4
8,8,SMART_AGENTS,0.44537813118309716,0.7211321180220693,4
8,10,SMART_AGENTS,0.44537813118309716,0.7211321180220693,4
8,11,SMART_AGENTS,0.44537813118309716,0.7211321180220693,4
8,12,SMART_AGENTS,0.44537813118309716,0.7211321180220693,4
8,13,SMART_AGENTS,0.44537813118309716,0.7211321180220693,4
9,14,SMART_AGENTS,0.44537813118309716,0.7211321180220693,4
8,15,SMART_AGENTS,0.44537813118309716,0.7211321180220693,4
8,1,SMART_AGENTS,0.4622337594628334,0.1127566468436271,3
8,17,SMART_AGENTS,0.4622337594628334,0.1127566468436271,3
8,3,SMART_AGENTS,0.4622337594628334,0.1127566468436271,3
8,4,SMART_AGENTS,0.4622337594628334,0.1127566468436271,3
8,6,SMART_AGENTS,0.4622337594628334,0.1127566468436271,3
8,8,SMART_AGENTS,0.4622337594628334,0.1127566468436271,3
8,10,SMART_AGENTS,0.4622337594628334,0.1127566468436271,3
8,11,SMART_AGENTS,0.4622337594628334,0.1127566468436271,3
8,12,SMART_AGENTS,0.4622337594628334,0.1127566468436271,3
8,13,SMART_AGENTS,0.4622337594628334,0.1127566468436271,3
8,14,SMART_AGENTS,0.4622337594628334,0.1127566468436271,3
8,15,SMART_AGENTS,0.4622337594628334,0.1127566468436271,3
2,1,CONSENSUAL_AGENTS,0.2266016602679156,0.3915637250291184,3
2,17,CONSENSUAL_AGENTS,0.2266016602679156,0.3915637250291184,3
2,3,CONSENSUAL_AGENTS,0.2266016602679156,0.3915637250291184,3
2,4,CONSENSUAL_AGENTS,0.2266016602679156,0.3915637250291184,3
2,6,CONSENSUAL_AGENTS,0.2266016602679156,0.3915637250291184,3
2,8,CONSENSUAL_AGENTS,0.2266016602679156,0.3915637250291184,3
2,10,CONSENSUAL_AGENTS,0.2266016602679156,0.3915637250291184,3
2,11,CONSENSUAL_AGENTS,0.2266016602679156,0.3915637250291184,3
2,12,CONSENSUAL_AGENTS,0.2266016602679156,0.3915637250291184,3
2,13,CONSENSUAL_AGENTS,0.2266016602679156,0.3915637250291184,3
2,14,CONSENSUAL_AGENTS,0.2266016602679156,0.3915637250291184,3
2,15,CONSENSUAL_AGENTS,0.2266016602679156,0.3915637250291184,3
8,1,SMART_AGENTS,0.3926207882806193,0.6911717196926475,1
8,17,SMART_AGENTS,0.3926207882806193,0.6911717196926475,1
8,3,SMART_AGENTS,0.3926207882806193,0.6911717196926475,1
8,4,SMART_AGENTS,0.3926207882806193,0.6911717196926475,1
8,6,SMART_AGENTS,0.3926207882806193,0.6911717196926475,1
8,8,SMART_AGENTS,0.3926207882806193,0.6911717196926475,1
8,10,SMART_AGENTS,0.3926207882806193,0.6911717196926475,1
8,11,SMART_AGENTS,0.3926207882806193,0.6911717196926475,1
7,12,SMART_AGENTS,0.3926207882806193,0.6911717196926475,1
8,13,SMART_AGENTS,0.3926207882806193,0.6911717196926475,1
8,14,SMART_AGENTS,0.3926207882806193,0.6911717196926475,1
8,15,SMART_AGENTS,0.3926207882806193,0.6911717196926475,1
29,1,TIMED_AGENTS,0.4829621968488209,0.3855353481601924,3
29,17,TIMED_AGENTS,0.4829621968488209,0.3855353481601924,3
29,3,TIMED_AGENTS,0.4829621968488209,0.3855353481601924,3
30,4,TIMED_AGENTS,0.4829621968488209,0.3855353481601924,3
30,6,TIMED_AGENTS,0.4829621968488209,0.3855353481601924,3
30,8,TIMED_AGENTS,0.4829621968488209,0.3855353481601924,3
30,10,TIMED_AGENTS,0.4829621968488209,0.3855353481601924,3
29,11,TIMED_AGENTS,0.4829621968488209,0.3855353481601924,3
30,12,TIMED_AGENTS,0.4829621968488209,0.3855353481601924,3
29,13,TIMED_AGENTS,0.4829621968488209,0.3855353481601924,3
29,14,TIMED_AGENTS,0.4829621968488209,0.3855353481601924,3
30,15,TIMED_AGENTS,0.4829621968488209,0.3855353481601924,3
8,1,SMART_AGENTS,0.37501365910866297,0.7802187680033967,2
8,17,SMART_AGENTS,0.37501365910866297,0.7802187680033967,2
9,3,SMART_AGENTS,0.37501365910866297,0.7802187680033967,2
9,4,SMART_AGENTS,0.37501365910866297,0.7802187680033967,2
8,6,SMART_AGENTS,0.37501365910866297,0.7802187680033967,2
8,8,SMART_AGENTS,0.37501365910866297,0.7802187680033967,2
8,10,SMART_AGENTS,0.37501365910866297,0.7802187680033967,2
9,11,SMART_AGENTS,0.37501365910866297,0.7802187680033967,2
9,12,SMART_AGENTS,0.37501365910866297,0.7802187680033967,2
9,13,SMART_AGENTS,0.37501365910866297,0.7802187680033967,2
9,14,SMART_AGENTS,0.37501365910866297,0.7802187680033967,2
8,15,SMART_AGENTS,0.37501365910866297,0.7802187680033967,2
2,1,CONSENSUAL_AGENTS,0.3523114992445335,0.52010306797456,3
2,17,CONSENSUAL_AGENTS,0.3523114992445335,0.52010306797456,3
2,3,CONSENSUAL_AGENTS,0.3523114992445335,0.52010306797456,3
2,4,CONSENSUAL_AGENTS,0.3523114992445335,0.52010306797456,3
2,6,CONSENSUAL_AGENTS,0.3523114992445335,0.52010306797456,3
2,8,CONSENSUAL_AGENTS,0.3523114992445335,0.52010306797456,3
2,10,CONSENSUAL_AGENTS,0.3523114992445335,0.52010306797456,3
2,11,CONSENSUAL_AGENTS,0.3523114992445335,0.52010306797456,3
2,12,CONSENSUAL_AGENTS,0.3523114992445335,0.52010306797456,3
2,13,CONSENSUAL_AGENTS,0.3523114992445335,0.52010306797456,3
2,14,CONSENSUAL_AGENTS,0.3523114992445335,0.52010306797456,3
2,15,CONSENSUAL_AGENTS,0.3523114992445335,0.52010306797456,3
2,1,CONSENSUAL_AGENTS,0.14163150717271492,0.23287840003613383,1
2,17,CONSENSUAL_AGENTS,0.14163150717271492,0.23287840003613383,1
2,3,CONSENSUAL_AGENTS,0.14163150717271492,0.23287840003613383,1
2,4,CONSENSUAL_AGENTS,0.14163150717271492,0.23287840003613383,1
2,6,CONSENSUAL_AGENTS,0.14163150717271492,0.23287840003613383,1
2,8,CONSENSUAL_AGENTS,0.14163150717271492,0.23287840003613383,1
2,10,CONSENSUAL_AGENTS,0.14163150717271492,0.23287840003613383,1
2,11,CONSENSUAL_AGENTS,0.14163150717271492,0.23287840003613383,1
2,12,CONSENSUAL_AGENTS,0.14163150717271492,0.23287840003613383,1
2,13,CONSENSUAL_AGENTS,0.14163150717271492,0.23287840003613383,1
2,14,CONSENSUAL_AGENTS,0.14163150717271492,0.23287840003613383,1
2,15,CONSENSUAL_AGENTS,0.14163150717271492,0.23287840003613383,1
9,1,SMART_AGENTS,0.11410922983894126,0.7375389709603042,2
9,17,SMART_AGENTS,0.11410922983894126,0.7375389709603042,2
11,3,SMART_AGENTS,0.11410922983894126,0.7375389709603042,2
11,4,SMART_AGENTS,0.11410922983894126,0.7375389709603042,2
9,6,SMART_AGENTS,0.11410922983894126,0.7375389709603042,2
9,8,SMART_AGENTS,0.11410922983894126,0.7375389709603042,2
9,10,SMART_AGENTS,0.11410922983894126,0.7375389709603042,2
11,11,SMART_AGENTS,0.11410922983894126,0.7375389709603042,2
10,12,SMART_AGENTS,0.11410922983894126,0.7375389709603042,2
10,13,SMART_AGENTS,0.11410922983894126,0.7375389709603042,2
10,14,SMART_AGENTS,0.11410922983894126,0.7375389709603042,2
9,15,SMART_AGENTS,0.11410922983894126,0.7375389709603042,2
2,1,CONSENSUAL_AGENTS,0.4905977935297415,0.75024204403162,2
2,17,CONSENSUAL_AGENTS,0.4905977935297415,0.75024204403162,2
2,3,CONSENSUAL_AGENTS,0.4905977935297415,0.75024204403162,2
2,4,CONSENSUAL_AGENTS,0.4905977935297415,0.75024204403162,2
2,6,CONSENSUAL_AGENTS,0.4905977935297415,0.75024204403162,2
2,8,CONSENSUAL_AGENTS,0.4905977935297415,0.75024204403162,2
2,10,CONSENSUAL_AGENTS,0.4905977935297415,0.75024204403162,2
2,11,CONSENSUAL_AGENTS,0.4905977935297415,0.75024204403162,2
2,12,CONSENSUAL_AGENTS,0.4905977935297415,0.75024204403162,2
2,13,CONSENSUAL_AGENTS,0.4905977935297415,0.75024204403162,2
2,14,CONSENSUAL_AGENTS,0.4905977935297415,0.75024204403162,2
2,15,CONSENSUAL_AGENTS,0.4905977935297415,0.75024204403162,2
29,1,TIMED_AGENTS,0.0062369121913798155,0.7853139840299264,4
30,17,TIMED_AGENTS,0.0062369121913798155,0.7853139840299264,4
29,3,TIMED_AGENTS,0.0062369121913798155,0.7853139840299264,4
29,4,TIMED_AGENTS,0.0062369121913798155,0.7853139840299264,4
29,6,TIMED_AGENTS,0.0062369121913798155,0.7853139840299264,4
30,8,TIMED_AGENTS,0.0062369121913798155,0.7853139840299264,4
30,10,TIMED_AGENTS,0.0062369121913798155,0.7853139840299264,4
30,11,TIMED_AGENTS,0.0062369121913798155,0.7853139840299264,4
30,12,TIMED_AGENTS,0.0062369121913798155,0.7853139840299264,4
30,13,TIMED_AGENTS,0.0062369121913798155,0.7853139840299264,4
29,14,TIMED_AGENTS,0.0062369121913798155,0.7853139840299264,4
29,15,TIMED_AGENTS,0.0062369121913798155,0.7853139840299264,4
29,1,TIMED_AGENTS,0.056113248793408274,0.5632824279135094,1
30,17,TIMED_AGENTS,0.056113248793408274,0.5632824279135094,1
29,3,TIMED_AGENTS,0.056113248793408274,0.5632824279135094,1
29,4,TIMED_AGENTS,0.056113248793408274,0.5632824279135094,1
29,6,TIMED_AGENTS,0.056113248793408274,0.5632824279135094,1
30,8,TIMED_AGENTS,0.056113248793408274,0.5632824279135094,1
30,10,TIMED_AGENTS,0.056113248793408274,0.5632824279135094,1
30,11,TIMED_AGENTS,0.056113248793408274,0.5632824279135094,1
30,12,TIMED_AGENTS,0.056113248793408274,0.5632824279135094,1
30,13,TIMED_AGENTS,0.056113248793408274,0.5632824279135094,1
29,14,TIMED_AGENTS,0.056113248793408274,0.5632824279135094,1
29,15,TIMED_AGENTS,0.056113248793408274,0.5632824279135094,1
6,1,CONSENSUAL_AGENTS,0.054577499080915,0.5056674471357837,3
5,17,CONSENSUAL_AGENTS,0.054577499080915,0.5056674471357837,3
5,3,CONSENSUAL_AGENTS,0.054577499080915,0.5056674471357837,3
5,4,CONSENSUAL_AGENTS,0.054577499080915,0.5056674471357837,3
6,6,CONSENSUAL_AGENTS,0.054577499080915,0.5056674471357837,3
4,8,CONSENSUAL_AGENTS,0.054577499080915,0.5056674471357837,3
5,10,CONSENSUAL_AGENTS,0.054577499080915,0.5056674471357837,3
5,11,CONSENSUAL_AGENTS,0.054577499080915,0.5056674471357837,3
5,12,CONSENSUAL_AGENTS,0.054577499080915,0.5056674471357837,3
5,13,CONSENSUAL_AGENTS,0.054577499080915,0.5056674471357837,3
5,14,CONSENSUAL_AGENTS,0.054577499080915,0.5056674471357837,3
5,15,CONSENSUAL_AGENTS,0.054577499080915,0.5056674471357837,3
2,1,CONSENSUAL_AGENTS,0.17707501392113045,0.49610505830496554,4
2,17,CONSENSUAL_AGENTS,0.17707501392113045,0.49610505830496554,4
2,3,CONSENSUAL_AGENTS,0.17707501392113045,0.49610505830496554,4
2,4,CONSENSUAL_AGENTS,0.17707501392113045,0.49610505830496554,4
2,6,CONSENSUAL_AGENTS,0.17707501392113045,0.49610505830496554,4
2,8,CONSENSUAL_AGENTS,0.17707501392113045,0.49610505830496554,4
2,10,CONSENSUAL_AGENTS,0.17707501392113045,0.49610505830496554,4
2,11,CONSENSUAL_AGENTS,0.17707501392113045,0.49610505830496554,4
2,12,CONSENSUAL_AGENTS,0.17707501392113045,0.49610505830496554,4
2,13,CONSENSUAL_AGENTS,0.17707501392113045,0.49610505830496554,4
2,14,CONSENSUAL_AGENTS,0.17707501392113045,0.49610505830496554,4
2,15,CONSENSUAL_AGENTS,0.17707501392113045,0.49610505830496554,4
30,1,TIMED_AGENTS,0.055378126360010355,0.9254507188918069,4
29,17,TIMED_AGENTS,0.055378126360010355,0.9254507188918069,4
30,3,TIMED_AGENTS,0.055378126360010355,0.9254507188918069,4
30,4,TIMED_AGENTS,0.055378126360010355,0.9254507188918069,4
30,6,TIMED_AGENTS,0.055378126360010355,0.9254507188918069,4
29,8,TIMED_AGENTS,0.055378126360010355,0.9254507188918069,4
29,10,TIMED_AGENTS,0.055378126360010355,0.9254507188918069,4
29,11,TIMED_AGENTS,0.055378126360010355,0.9254507188918069,4
29,12,TIMED_AGENTS,0.055378126360010355,0.9254507188918069,4
29,13,TIMED_AGENTS,0.055378126360010355,0.9254507188918069,4
30,14,TIMED_AGENTS,0.055378126360010355,0.9254507188918069,4
30,15,TIMED_AGENTS,0.055378126360010355,0.9254507188918069,4
8,1,SMART_AGENTS,0.2875064815778751,0.750275771971792,1
8,17,SMART_AGENTS,0.2875064815778751,0.750275771971792,1
8,3,SMART_AGENTS,0.2875064815778751,0.750275771971792,1
8,4,SMART_AGENTS,0.2875064815778751,0.750275771971792,1
8,6,SMART_AGENTS,0.2875064815778751,0.750275771971792,1
8,8,SMART_AGENTS,0.2875064815778751,0.750275771971792,1
8,10,SMART_AGENTS,0.2875064815778751,0.750275771971792,1
8,11,SMART_AGENTS,0.2875064815778751,0.750275771971792,1
8,12,SMART_AGENTS,0.2875064815778751,0.750275771971792,1
8,13,SMART_AGENTS,0.2875064815778751,0.750275771971792,1
8,14,SMART_AGENTS,0.2875064815778751,0.750275771971792,1
8,15,SMART_AGENTS,0.2875064815778751,0.750275771971792,1
30,1,TIMED_AGENTS,0.4606745254807174,0.5691148411249742,4
29,17,TIMED_AGENTS,0.4606745254807174,0.5691148411249742,4
30,3,TIMED_AGENTS,0.4606745254807174,0.5691148411249742,4
30,4,TIMED_AGENTS,0.4606745254807174,0.5691148411249742,4
30,6,TIMED_AGENTS,0.4606745254807174,0.5691148411249742,4
29,8,TIMED_AGENTS,0.4606745254807174,0.5691148411249742,4
29,10,TIMED_AGENTS,0.4606745254807174,0.5691148411249742,4
29,11,TIMED_AGENTS,0.4606745254807174,0.5691148411249742,4
29,12,TIMED_AGENTS,0.4606745254807174,0.5691148411249742,4
29,13,TIMED_AGENTS,0.4606745254807174,0.5691148411249742,4
30,14,TIMED_AGENTS,0.4606745254807174,0.5691148411249742,4
30,15,TIMED_AGENTS,0.4606745254807174,0.5691148411249742,4
1,1,CONSENSUAL_AGENTS,0.49114286655560135,0.7209121835883707,4
1,17,CONSENSUAL_AGENTS,0.49114286655560135,0.7209121835883707,4
2,3,CONSENSUAL_AGENTS,0.49114286655560135,0.7209121835883707,4
2,4,CONSENSUAL_AGENTS,0.49114286655560135,0.7209121835883707,4
1,6,CONSENSUAL_AGENTS,0.49114286655560135,0.7209121835883707,4
1,8,CONSENSUAL_AGENTS,0.49114286655560135,0.7209121835883707,4
1,10,CONSENSUAL_AGENTS,0.49114286655560135,0.7209121835883707,4
2,11,CONSENSUAL_AGENTS,0.49114286655560135,0.7209121835883707,4
2,12,CONSENSUAL_AGENTS,0.49114286655560135,0.7209121835883707,4
2,13,CONSENSUAL_AGENTS,0.49114286655560135,0.7209121835883707,4
2,14,CONSENSUAL_AGENTS,0.49114286655560135,0.7209121835883707,4
1,15,CONSENSUAL_AGENTS,0.49114286655560135,0.7209121835883707,4
5,1,CONSENSUAL_AGENTS,0.06341080376994797,0.8829333367291838,3
4,17,CONSENSUAL_AGENTS,0.06341080376994797,0.8829333367291838,3
4,3,CONSENSUAL_AGENTS,0.06341080376994797,0.8829333367291838,3
4,4,CONSENSUAL_AGENTS,0.06341080376994797,0.8829333367291838,3
5,6,CONSENSUAL_AGENTS,0.06341080376994797,0.8829333367291838,3
5,8,CONSENSUAL_AGENTS,0.06341080376994797,0.8829333367291838,3
4,10,CONSENSUAL_AGENTS,0.06341080376994797,0.8829333367291838,3
4,11,CONSENSUAL_AGENTS,0.06341080376994797,0.8829333367291838,3
4,12,CONSENSUAL_AGENTS,0.06341080376994797,0.8829333367291838,3
4,13,CONSENSUAL_AGENTS,0.06341080376994797,0.8829333367291838,3
5,14,CONSENSUAL_AGENTS,0.06341080376994797,0.8829333367291838,3
5,15,CONSENSUAL_AGENTS,0.06341080376994797,0.8829333367291838,3
8,1,SMART_AGENTS,0.14201600777567364,0.30723468384239827,4
8,17,SMART_AGENTS,0.14201600777567364,0.30723468384239827,4
9,3,SMART_AGENTS,0.14201600777567364,0.30723468384239827,4
9,4,SMART_AGENTS,0.14201600777567364,0.30723468384239827,4
8,6,SMART_AGENTS,0.14201600777567364,0.30723468384239827,4
8,8,SMART_AGENTS,0.14201600777567364,0.30723468384239827,4
8,10,SMART_AGENTS,0.14201600777567364,0.30723468384239827,4
9,11,SMART_AGENTS,0.14201600777567364,0.30723468384239827,4
8,12,SMART_AGENTS,0.14201600777567364,0.30723468384239827,4
9,13,SMART_AGENTS,0.14201600777567364,0.30723468384239827,4
8,14,SMART_AGENTS,0.14201600777567364,0.30723468384239827,4
8,15,SMART_AGENTS,0.14201600777567364,0.30723468384239827,4
2,1,CONSENSUAL_AGENTS,0.38896070056129245,0.2840509004192427,1
2,17,CONSENSUAL_AGENTS,0.38896070056129245,0.2840509004192427,1
2,3,CONSENSUAL_AGENTS,0.38896070056129245,0.2840509004192427,1
2,4,CONSENSUAL_AGENTS,0.38896070056129245,0.2840509004192427,1
2,6,CONSENSUAL_AGENTS,0.38896070056129245,0.2840509004192427,1
2,8,CONSENSUAL_AGENTS,0.38896070056129245,0.2840509004192427,1
2,10,CONSENSUAL_AGENTS,0.38896070056129245,0.2840509004192427,1
2,11,CONSENSUAL_AGENTS,0.38896070056129245,0.2840509004192427,1
2,12,CONSENSUAL_AGENTS,0.38896070056129245,0.2840509004192427,1
2,13,CONSENSUAL_AGENTS,0.38896070056129245,0.2840509004192427,1
2,14,CONSENSUAL_AGENTS,0.38896070056129245,0.2840509004192427,1
2,15,CONSENSUAL_AGENTS,0.38896070056129245,0.2840509004192427,1
8,1,SMART_AGENTS,0.49359456029371357,0.4918173808138818,1
8,17,SMART_AGENTS,0.49359456029371357,0.4918173808138818,1
8,3,SMART_AGENTS,0.49359456029371357,0.4918173808138818,1
8,4,SMART_AGENTS,0.49359456029371357,0.4918173808138818,1
7,6,SMART_AGENTS,0.49359456029371357,0.4918173808138818,1
8,8,SMART_AGENTS,0.49359456029371357,0.4918173808138818,1
8,10,SMART_AGENTS,0.49359456029371357,0.4918173808138818,1
8,11,SMART_AGENTS,0.49359456029371357,0.4918173808138818,1
8,12,SMART_AGENTS,0.49359456029371357,0.4918173808138818,1
8,13,SMART_AGENTS,0.49359456029371357,0.4918173808138818,1
8,14,SMART_AGENTS,0.49359456029371357,0.4918173808138818,1
8,15,SMART_AGENTS,0.49359456029371357,0.4918173808138818,1
5,1,CONSENSUAL_AGENTS,0.05617678756942041,0.7363972786348313,4
5,17,CONSENSUAL_AGENTS,0.05617678756942041,0.7363972786348313,4
5,3,CONSENSUAL_AGENTS,0.05617678756942041,0.7363972786348313,4
4,4,CONSENSUAL_AGENTS,0.05617678756942041,0.7363972786348313,4
5,6,CONSENSUAL_AGENTS,0.05617678756942041,0.7363972786348313,4
5,8,CONSENSUAL_AGENTS,0.05617678756942041,0.7363972786348313,4
5,10,CONSENSUAL_AGENTS,0.05617678756942041,0.7363972786348313,4
5,11,CONSENSUAL_AGENTS,0.05617678756942041,0.7363972786348313,4
5,12,CONSENSUAL_AGENTS,0.05617678756942041,0.7363972786348313,4
5,13,CONSENSUAL_AGENTS,0.05617678756942041,0.7363972786348313,4
4,14,CONSENSUAL_AGENTS,0.05617678756942041,0.7363972786348313,4
5,15,CONSENSUAL_AGENTS,0.05617678756942041,0.7363972786348313,4
29,1,TIMED_AGENTS,0.291903185385745,0.8641889493213967,1
30,17,TIMED_AGENTS,0.291903185385745,0.8641889493213967,1
29,3,TIMED_AGENTS,0.291903185385745,0.8641889493213967,1
29,4,TIMED_AGENTS,0.291903185385745,0.8641889493213967,1
29,6,TIMED_AGENTS,0.291903185385745,0.8641889493213967,1
29,8,TIMED_AGENTS,0.291903185385745,0.8641889493213967,1
29,10,TIMED_AGENTS,0.291903185385745,0.8641889493213967,1
30,11,TIMED_AGENTS,0.291903185385745,0.8641889493213967,1
